,0_x,0_y,0_x,0_y,0_x,0_y,0,coef mean,coef sem
3806,0.006085157461127765,0.40594905100181605,0.36063545979957423,0.4483624260554712,0.2198550054150699,0.002513700362340606,0.11198787597123372,0.22219838229523337,0.06141158567863317
3804,0.025515567400587226,0.44984032495266013,0.344759326160943,0.29231055029236724,0.11128550471519025,0.007942708371293,0.2097022335490392,0.20590803077744005,0.05460042678427562
3802,-0.14638197227788763,-0.00822066842471085,0.04165363682314794,0.14943530586746054,-0.26284199310386624,0.0023597688511108592,0.051951325580242215,-0.0245777995263576,0.044945034241856495
3800,-0.23065846376139942,-0.30780763556749785,-0.20996741726530468,0.03883382734358619,-0.5334773611657873,-0.009616619712276795,-0.011201568485999113,-0.18055646265923989,0.0668359994166375
3798,-0.1007469148046198,-0.11905614496234887,-0.23976688411496355,0.12339851235177868,-0.2759886852736039,0.007271730105083072,0.14034794804163855,-0.06636291980814797,0.05380712531875323
3796,-0.10982241096032826,-0.30478349605925215,-0.32754662820723834,0.07680020812883827,-0.25151577392310787,0.03272827454807846,0.027152833776513736,-0.12242671324235659,0.05642465062548474
3794,-0.05130589407433062,-0.2432608548485231,-0.30235892953497656,0.0365161944214301,-0.13044003968818188,0.05150823143694452,0.054707884900705016,-0.08351905819813323,0.04788287718611726
3792,-0.10653324199140617,-0.25822878894017437,-0.3804668181346573,-0.22164279366410478,-0.2409958377394184,0.055323165538335946,0.08903738125129579,-0.1519295619543042,0.05660027856996306
3790,-0.09192746488535126,-0.1510222714674034,-0.37170225879020347,-0.2985882507529967,-0.2572198232386516,0.05370391108466393,-0.043098237087213394,-0.1656934850195937,0.049515363179389926
3788,-0.1755298586271172,-0.4090904108300567,-0.6584356223859412,-0.6279603237173607,-0.5394574153839776,0.028513023375060623,-0.2591877036641569,-0.3773069016047928,0.08329373666085067
3786,-0.2016677567766484,-0.48240461893275755,-0.6650123314984935,-0.700686581920765,-0.6318068020767722,0.0017692268341186804,-0.4361056836459251,-0.44513064971674904,0.08545772273693225
3784,-0.01689071588687844,-0.12969353886962331,-0.2982090727106726,-0.23373358977458386,-0.24278163594262797,0.03183643052847492,-0.3191743065972995,-0.17266377560760154,0.04508028860221531
3782,0.04545098930559051,-0.008712878863826008,-0.2000348599388167,-0.07383387329627229,-0.039651547306943216,0.022271280489485405,-0.2645145005309708,-0.07414648430596472,0.03806933545442047
3780,0.15772202528839155,0.15461220774779771,0.0948769219080093,0.1595543355466958,0.11190951713553131,0.04658945530415271,-0.10345177662286872,0.08883038375824423,0.030880274637709672
3778,0.20448963171173232,0.4801905391375555,0.17283586808842816,0.2753523181833389,0.48240082150253843,0.06670305963208732,0.19923924772501977,0.26874449799724287,0.05164801751480575
3776,0.2201829858344021,0.37168537383122263,0.25987979350253365,0.24370673875621343,0.3423137624168392,0.08806569096277701,0.5379298368763836,0.294823454597196,0.046178564051353815
3774,0.09366331701883544,0.1430642350604357,0.0801563301874799,0.0799211906296521,-0.04411578231990168,0.06309772995987568,0.47626279206266114,0.12743568751414833,0.05364023975971543
3772,-0.14211770730952847,-0.3023704623036448,-0.3406772333084617,-0.12375905078674498,-0.3725249975402845,0.014710643825649704,0.09008179029499874,-0.16809385958971657,0.058602749433537
3770,-0.14211770730952847,-0.3023704623036448,-0.3406772333084617,-0.12375905078674498,-0.3725249975402845,0.014710643825649704,0.09008179029499874,-0.16809385958971657,0.058602749433537
3768,-0.29252594250750363,-0.6706232677618977,-0.6495213427689229,-0.3635446111791278,-0.5833538488520632,-0.02752480973502409,-0.19468166148148178,-0.3973964977551459,0.08049424289257574
3766,-0.34237595959756967,-0.7298025159813107,-0.6683626183932285,-0.36636837699521674,-0.730855843643882,-0.02352250255722774,-0.43525171697214915,-0.4709342191629406,0.08477509588005683
3764,-0.25006137592321365,-0.39667786235923164,-0.5589819313112191,-0.28730616165167744,-0.3101447392022191,0.002366905701265495,-0.38016114268703877,-0.3115666153476192,0.05607571628455771
3762,-0.06242452229758667,-0.012604239707906705,-0.4085526910961449,-0.15870519267201638,0.1005468698816602,0.029860672211456617,-0.2190911931353997,-0.10442432811656252,0.056510038457924835
3760,0.21709900247903546,0.6736094630809809,0.19098038919277763,0.23627363512296662,0.6981196535125254,0.1192248817718442,0.2958532430912954,0.3473086097502036,0.07768207839320679
3758,0.12903705249700045,0.31855680748195336,-0.1378441435788631,-0.02828941867373394,0.45231403686809396,0.0805524044306531,-0.017899483666659655,0.11377532219406347,0.06796974134791779
3756,0.0060364136994303175,-0.06654907630729058,-0.2624850199181198,-0.14815616102846962,0.054895744297223575,0.04010962549037152,-0.07346789398119825,-0.06423090967829327,0.03694939578040266
3754,-0.07040047942156188,-0.259340907255593,-0.24004757824736608,-0.11934442006741548,-0.1490515500173667,-0.014862977731563243,-0.0639904050344354,-0.13100547396790027,0.0300222742434124
3752,-0.31378588721049866,-0.6130287620033299,-0.3202024183115482,-0.26023931720137977,-0.6613034321084598,-0.09965570937554495,-0.04530125911147117,-0.330502397903176,0.07667216686673084
3750,-0.43661354805162084,-0.9628491664688756,-0.5832874411071082,-0.5689822871498695,-1.1037533876534873,-0.14579373994107808,-0.42021184750774854,-0.6030702025542555,0.10789583745464758
3748,-0.6724804257811345,-1.5345781737496893,-1.1199895914159013,-1.088760597041757,-1.823985495221421,-0.19208921564794582,-0.7195458141625763,-1.021632759002918,0.1803948788327315
3746,-0.5756965717310192,-1.3224213720743203,-0.9204564601291535,-0.9764159259533701,-1.5776719876742757,-0.14356760253619316,-0.5462894844195706,-0.8660742006454146,0.16026507586111038
