0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,coef mean,coef sem
-0.8585756577738489,-1.333951709975025,-0.7638738331284064,-0.9217287267619467,-0.75171569392711,-0.8585756577738489,-1.333951709975025,-0.7639981593575631,-0.9217287267619467,-0.75171569392711,-0.8585756577738489,-1.333951709975025,-0.7638738331284064,-0.9217287267619467,-0.75171569392711,-0.8585756577738489,-1.333951709975025,-0.7638738331284064,-0.40203714235064014,-0.75171569392711,-0.5724918173857226,-1.333951709975025,-0.7638738331284064,-0.9212967932533328,-0.75171569392711,-0.893725803030112,0.048152127410166896
0.8411567830709191,1.2201213428002937,1.077319519477152,1.2022982343978557,0.5325494637261197,0.8411567830709191,1.2201213428002937,1.07705749585018,1.2022982343978557,0.5325494637261197,0.8411567830709191,1.2201213428002937,1.077319519477152,1.2022982343978557,0.5325494637261197,0.8411567830709191,1.2201213428002937,1.077319519477152,0.5768037539546861,0.5325494637261197,0.5052948146318476,1.2201213428002937,1.077319519477152,1.2024804662008817,0.5325494637261197,0.9362316190662204,0.05479378118035113
1.7014398549106697,1.5478447022842594,1.7679054338658735,1.9529301598564304,2.2891036049063738,1.7014398549106697,1.5478447022842594,1.7675184237459707,1.9529301598564304,2.2891036049063738,1.7014398549106697,1.5478447022842594,1.7679054338658735,1.9529301598564304,2.2891036049063738,1.7014398549106697,1.5478447022842594,1.7679054338658735,0.8788554684188672,2.2891036049063738,1.0020458304522526,1.5478447022842594,1.7679054338658735,1.9526203449237318,2.2891036049063738,1.7808781295267777,0.06936644817817915
-0.12669591098489194,-0.2732738124743103,-0.4423308033088117,0.15631838824964164,0.046592201612916294,-0.12669591098489194,-0.2732738124743103,-0.4418417708155841,0.15631838824964164,0.046592201612916294,-0.12669591098489194,-0.2732738124743103,-0.4423308033088117,0.15631838824964164,0.046592201612916294,-0.12669591098489194,-0.2732738124743103,-0.4423308033088117,0.04600401515604055,0.046592201612916294,-0.08619792873475711,-0.2732738124743103,-0.4423308033088117,0.15475800324859912,0.046592201612916294,-0.13071349711514244,0.041248909029677185
0.6043513637710536,0.14132739615760911,0.07307388629314991,0.21571190867525047,0.31096973765668395,0.6043513637710536,0.14132739615760911,0.07347551348847015,0.21571190867525047,0.31096973765668395,0.6043513637710536,0.14132739615760911,0.07307388629314991,0.21571190867525047,0.31096973765668395,0.6043513637710536,0.14132739615760911,0.07307388629314991,0.07297971646632928,0.31096973765668395,0.31106764992257696,0.14132739615760911,0.07307388629314991,0.21608101001135108,0.31096973765668395,0.25167705140971036,0.0345507366392369
-1.1256638548243194,-1.1067787054661973,-1.1007768057496674,-1.0131269279219297,-0.9330616094155214,-1.1256638548243194,-1.1067787054661973,-1.1006017406002726,-1.0131269279219297,-0.9330616094155214,-1.1256638548243194,-1.1067787054661973,-1.1007768057496674,-1.0131269279219297,-0.9330616094155214,-1.1256638548243194,-1.1067787054661973,-1.1007768057496674,-0.44052240728891595,-0.9330616094155214,-0.6242861086167015,-1.1067787054661973,-1.1007768057496674,-1.0117802620623724,-0.9330616094155214,-1.0128614207615438,0.031476946659203926
-1.179731640840257,-1.3123924037915269,-1.131616274758268,-1.1410036631324858,-1.4607489627218264,-1.179731640840257,-1.3123924037915269,-1.1316908922073659,-1.1410036631324858,-1.4607489627218264,-1.179731640840257,-1.3123924037915269,-1.131616274758268,-1.1410036631324858,-1.4607489627218264,-1.179731640840257,-1.3123924037915269,-1.131616274758268,-0.6312658120426378,-1.4607489627218264,-0.9010205305220695,-1.3123924037915269,-1.131616274758268,-1.1389958238427123,-1.4607489627218264,-1.2134833017189244,0.03617458929847638
-0.5711818349564404,-0.8921364094336441,-0.4328892193850006,-0.5471228669993917,-0.5873607771548432,-0.5711818349564404,-0.8921364094336441,-0.432730180162476,-0.5471228669993917,-0.5873607771548432,-0.5711818349564404,-0.8921364094336441,-0.4328892193850006,-0.5471228669993917,-0.5873607771548432,-0.5711818349564404,-0.8921364094336441,-0.4328892193850006,-0.36527399022940643,-0.5873607771548432,-0.5151076057914086,-0.8921364094336441,-0.4328892193850006,-0.5468790594410015,-0.5873607771548432,-0.5966051834772269,0.031470304835991204
-1.1382842424093318,-1.4935249024356134,-1.038216541239348,-1.4903819892698962,-0.9965364613727562,-1.1382842424093318,-1.4935249024356134,-1.038140535433772,-1.4903819892698962,-0.9965364613727562,-1.1382842424093318,-1.4935249024356134,-1.038216541239348,-1.4903819892698962,-0.9965364613727562,-1.1382842424093318,-1.4935249024356134,-1.038216541239348,-0.7823627757501996,-0.9965364613727562,-0.8249892901030591,-1.4935249024356134,-1.038216541239348,-1.4898335122018398,-0.9965364613727562,-1.190511281397405,0.046964345359783014
-2.123543011707047,-2.2246697344143405,-2.0723547572399186,-2.0826560486753856,-1.9683095647563198,-2.123543011707047,-2.2246697344143405,-2.0721408479262515,-2.0826560486753856,-1.9683095647563198,-2.123543011707047,-2.2246697344143405,-2.0723547572399186,-2.0826560486753856,-1.9683095647563198,-2.123543011707047,-2.2246697344143405,-2.0723547572399186,-1.0366322372358499,-1.9683095647563198,-1.3551100812743118,-2.2246697344143405,-2.0723547572399186,-2.082206058562281,-1.9683095647563198,-2.021701797706641,0.051201572556270614
